Hour_Counter,2-hr,4-hr,8-hr,12-hr,24-hr,48-hr,120-hr
7387,3694,1847,924,616,308,154,62
7388,3694,1847,924,616,308,154,62
7389,3695,1848,924,616,308,154,62
7390,3695,1848,924,616,308,154,62
7391,3696,1848,924,616,308,154,62
7392,3696,1848,924,616,308,154,62
7393,3697,1849,925,617,309,155,62
7394,3697,1849,925,617,309,155,62
7395,3698,1849,925,617,309,155,62
7396,3698,1849,925,617,309,155,62
7397,3699,1850,925,617,309,155,62
7398,3699,1850,925,617,309,155,62
7399,3700,1850,925,617,309,155,62
7400,3700,1850,925,617,309,155,62
7401,3701,1851,926,617,309,155,62
7402,3701,1851,926,617,309,155,62
7403,3702,1851,926,617,309,155,62
7404,3702,1851,926,617,309,155,62
7405,3703,1852,926,618,309,155,62
7406,3703,1852,926,618,309,155,62
7407,3704,1852,926,618,309,155,62
7408,3704,1852,926,618,309,155,62
7409,3705,1853,927,618,309,155,62
7410,3705,1853,927,618,309,155,62
7411,3706,1853,927,618,309,155,62
7412,3706,1853,927,618,309,155,62
7413,3707,1854,927,618,309,155,62
7414,3707,1854,927,618,309,155,62
7415,3708,1854,927,618,309,155,62
7416,3708,1854,927,618,309,155,62
7417,3709,1855,928,619,310,155,62
7418,3709,1855,928,619,310,155,62
7419,3710,1855,928,619,310,155,62
7420,3710,1855,928,619,310,155,62
7421,3711,1856,928,619,310,155,62
7422,3711,1856,928,619,310,155,62
7423,3712,1856,928,619,310,155,62
7424,3712,1856,928,619,310,155,62
7425,3713,1857,929,619,310,155,62
7426,3713,1857,929,619,310,155,62
7427,3714,1857,929,619,310,155,62
7428,3714,1857,929,619,310,155,62
7429,3715,1858,929,620,310,155,62
7430,3715,1858,929,620,310,155,62
7431,3716,1858,929,620,310,155,62
7432,3716,1858,929,620,310,155,62
7433,3717,1859,930,620,310,155,62
7434,3717,1859,930,620,310,155,62
7435,3718,1859,930,620,310,155,62
7436,3718,1859,930,620,310,155,62
7437,3719,1860,930,620,310,155,62
7438,3719,1860,930,620,310,155,62
7439,3720,1860,930,620,310,155,62
7440,3720,1860,930,620,310,155,62
7441,3721,1861,931,621,311,156,63
7442,3721,1861,931,621,311,156,63
7443,3722,1861,931,621,311,156,63
7444,3722,1861,931,621,311,156,63
7445,3723,1862,931,621,311,156,63
7446,3723,1862,931,621,311,156,63
7447,3724,1862,931,621,311,156,63
7448,3724,1862,931,621,311,156,63
7449,3725,1863,932,621,311,156,63
7450,3725,1863,932,621,311,156,63
7451,3726,1863,932,621,311,156,63
7452,3726,1863,932,621,311,156,63
7453,3727,1864,932,622,311,156,63
7454,3727,1864,932,622,311,156,63
7455,3728,1864,932,622,311,156,63
7456,3728,1864,932,622,311,156,63
7457,3729,1865,933,622,311,156,63
7458,3729,1865,933,622,311,156,63
7459,3730,1865,933,622,311,156,63
7460,3730,1865,933,622,311,156,63
7461,3731,1866,933,622,311,156,63
7462,3731,1866,933,622,311,156,63
7463,3732,1866,933,622,311,156,63
7464,3732,1866,933,622,311,156,63
7465,3733,1867,934,623,312,156,63
7466,3733,1867,934,623,312,156,63
7467,3734,1867,934,623,312,156,63
7468,3734,1867,934,623,312,156,63
7469,3735,1868,934,623,312,156,63
7470,3735,1868,934,623,312,156,63
7471,3736,1868,934,623,312,156,63
7472,3736,1868,934,623,312,156,63
7473,3737,1869,935,623,312,156,63
7474,3737,1869,935,623,312,156,63
7475,3738,1869,935,623,312,156,63
7476,3738,1869,935,623,312,156,63
7477,3739,1870,935,624,312,156,63
7478,3739,1870,935,624,312,156,63
7479,3740,1870,935,624,312,156,63
7480,3740,1870,935,624,312,156,63
7481,3741,1871,936,624,312,156,63
7482,3741,1871,936,624,312,156,63
7483,3742,1871,936,624,312,156,63
7484,3742,1871,936,624,312,156,63
7485,3743,1872,936,624,312,156,63
7486,3743,1872,936,624,312,156,63
7487,3744,1872,936,624,312,156,63
7488,3744,1872,936,624,312,156,63
7489,3745,1873,937,625,313,157,63
7490,3745,1873,937,625,313,157,63
7491,3746,1873,937,625,313,157,63
7492,3746,1873,937,625,313,157,63
7493,3747,1874,937,625,313,157,63
7494,3747,1874,937,625,313,157,63
7495,3748,1874,937,625,313,157,63
7496,3748,1874,937,625,313,157,63
7497,3749,1875,938,625,313,157,63
7498,3749,1875,938,625,313,157,63
7499,3750,1875,938,625,313,157,63
7500,3750,1875,938,625,313,157,63
7501,3751,1876,938,626,313,157,63
7502,3751,1876,938,626,313,157,63
7503,3752,1876,938,626,313,157,63
7504,3752,1876,938,626,313,157,63
7505,3753,1877,939,626,313,157,63
7506,3753,1877,939,626,313,157,63
7507,3754,1877,939,626,313,157,63
7508,3754,1877,939,626,313,157,63
7509,3755,1878,939,626,313,157,63
7510,3755,1878,939,626,313,157,63
7511,3756,1878,939,626,313,157,63
7512,3756,1878,939,626,313,157,63
7513,3757,1879,940,627,314,157,63
7514,3757,1879,940,627,314,157,63
7515,3758,1879,940,627,314,157,63
7516,3758,1879,940,627,314,157,63
7517,3759,1880,940,627,314,157,63
7518,3759,1880,940,627,314,157,63
7519,3760,1880,940,627,314,157,63
7520,3760,1880,940,627,314,157,63
7521,3761,1881,941,627,314,157,63
7522,3761,1881,941,627,314,157,63
7523,3762,1881,941,627,314,157,63
7524,3762,1881,941,627,314,157,63
7525,3763,1882,941,628,314,157,63
7526,3763,1882,941,628,314,157,63
7527,3764,1882,941,628,314,157,63
7528,3764,1882,941,628,314,157,63
7529,3765,1883,942,628,314,157,63
7530,3765,1883,942,628,314,157,63
7531,3766,1883,942,628,314,157,63
7532,3766,1883,942,628,314,157,63
7533,3767,1884,942,628,314,157,63
7534,3767,1884,942,628,314,157,63
7535,3768,1884,942,628,314,157,63
7536,3768,1884,942,628,314,157,63
7537,3769,1885,943,629,315,158,63
7538,3769,1885,943,629,315,158,63
7539,3770,1885,943,629,315,158,63
7540,3770,1885,943,629,315,158,63
7541,3771,1886,943,629,315,158,63
7542,3771,1886,943,629,315,158,63
7543,3772,1886,943,629,315,158,63
7544,3772,1886,943,629,315,158,63
7545,3773,1887,944,629,315,158,63
7546,3773,1887,944,629,315,158,63
7547,3774,1887,944,629,315,158,63
7548,3774,1887,944,629,315,158,63
7549,3775,1888,944,630,315,158,63
7550,3775,1888,944,630,315,158,63
7551,3776,1888,944,630,315,158,63
7552,3776,1888,944,630,315,158,63
7553,3777,1889,945,630,315,158,63
7554,3777,1889,945,630,315,158,63
7555,3778,1889,945,630,315,158,63
7556,3778,1889,945,630,315,158,63
7557,3779,1890,945,630,315,158,63
7558,3779,1890,945,630,315,158,63
7559,3780,1890,945,630,315,158,63
7560,3780,1890,945,630,315,158,63
7561,3781,1891,946,631,316,158,64
7562,3781,1891,946,631,316,158,64
7563,3782,1891,946,631,316,158,64
7564,3782,1891,946,631,316,158,64
7565,3783,1892,946,631,316,158,64
7566,3783,1892,946,631,316,158,64
7567,3784,1892,946,631,316,158,64
7568,3784,1892,946,631,316,158,64
7569,3785,1893,947,631,316,158,64
7570,3785,1893,947,631,316,158,64
7571,3786,1893,947,631,316,158,64
7572,3786,1893,947,631,316,158,64
7573,3787,1894,947,632,316,158,64
7574,3787,1894,947,632,316,158,64
7575,3788,1894,947,632,316,158,64
7576,3788,1894,947,632,316,158,64
7577,3789,1895,948,632,316,158,64
7578,3789,1895,948,632,316,158,64
7579,3790,1895,948,632,316,158,64
7580,3790,1895,948,632,316,158,64
7581,3791,1896,948,632,316,158,64
7582,3791,1896,948,632,316,158,64
7583,3792,1896,948,632,316,158,64
7584,3792,1896,948,632,316,158,64
7585,3793,1897,949,633,317,159,64
7586,3793,1897,949,633,317,159,64
7587,3794,1897,949,633,317,159,64
7588,3794,1897,949,633,317,159,64
7589,3795,1898,949,633,317,159,64
7590,3795,1898,949,633,317,159,64
7591,3796,1898,949,633,317,159,64
7592,3796,1898,949,633,317,159,64
7593,3797,1899,950,633,317,159,64
7594,3797,1899,950,633,317,159,64
7595,3798,1899,950,633,317,159,64
7596,3798,1899,950,633,317,159,64
7597,3799,1900,950,634,317,159,64
7598,3799,1900,950,634,317,159,64
7599,3800,1900,950,634,317,159,64
7600,3800,1900,950,634,317,159,64
7601,3801,1901,951,634,317,159,64
7602,3801,1901,951,634,317,159,64
7603,3802,1901,951,634,317,159,64
7604,3802,1901,951,634,317,159,64
7605,3803,1902,951,634,317,159,64
7606,3803,1902,951,634,317,159,64
7607,3804,1902,951,634,317,159,64
7608,3804,1902,951,634,317,159,64
7609,3805,1903,952,635,318,159,64
7610,3805,1903,952,635,318,159,64
7611,3806,1903,952,635,318,159,64
7612,3806,1903,952,635,318,159,64
7613,3807,1904,952,635,318,159,64
7614,3807,1904,952,635,318,159,64
7615,3808,1904,952,635,318,159,64
7616,3808,1904,952,635,318,159,64
7617,3809,1905,953,635,318,159,64
7618,3809,1905,953,635,318,159,64
7619,3810,1905,953,635,318,159,64
7620,3810,1905,953,635,318,159,64
7621,3811,1906,953,636,318,159,64
7622,3811,1906,953,636,318,159,64
7623,3812,1906,953,636,318,159,64
7624,3812,1906,953,636,318,159,64
7625,3813,1907,954,636,318,159,64
7626,3813,1907,954,636,318,159,64
7627,3814,1907,954,636,318,159,64
7628,3814,1907,954,636,318,159,64
7629,3815,1908,954,636,318,159,64
7630,3815,1908,954,636,318,159,64
7631,3816,1908,954,636,318,159,64
7632,3816,1908,954,636,318,159,64
7633,3817,1909,955,637,319,160,64
7634,3817,1909,955,637,319,160,64
7635,3818,1909,955,637,319,160,64
7636,3818,1909,955,637,319,160,64
7637,3819,1910,955,637,319,160,64
7638,3819,1910,955,637,319,160,64
7639,3820,1910,955,637,319,160,64
7640,3820,1910,955,637,319,160,64
7641,3821,1911,956,637,319,160,64
7642,3821,1911,956,637,319,160,64
7643,3822,1911,956,637,319,160,64
7644,3822,1911,956,637,319,160,64
7645,3823,1912,956,638,319,160,64
7646,3823,1912,956,638,319,160,64
7647,3824,1912,956,638,319,160,64
7648,3824,1912,956,638,319,160,64
7649,3825,1913,957,638,319,160,64
7650,3825,1913,957,638,319,160,64
7651,3826,1913,957,638,319,160,64
7652,3826,1913,957,638,319,160,64
7653,3827,1914,957,638,319,160,64
7654,3827,1914,957,638,319,160,64
7655,3828,1914,957,638,319,160,64
7656,3828,1914,957,638,319,160,64
7657,3829,1915,958,639,320,160,64
7658,3829,1915,958,639,320,160,64
7659,3830,1915,958,639,320,160,64
7660,3830,1915,958,639,320,160,64
7661,3831,1916,958,639,320,160,64
7662,3831,1916,958,639,320,160,64
7663,3832,1916,958,639,320,160,64
7664,3832,1916,958,639,320,160,64
7665,3833,1917,959,639,320,160,64
7666,3833,1917,959,639,320,160,64
7667,3834,1917,959,639,320,160,64
7668,3834,1917,959,639,320,160,64
7669,3835,1918,959,640,320,160,64
7670,3835,1918,959,640,320,160,64
7671,3836,1918,959,640,320,160,64
7672,3836,1918,959,640,320,160,64
7673,3837,1919,960,640,320,160,64
7674,3837,1919,960,640,320,160,64
7675,3838,1919,960,640,320,160,64
7676,3838,1919,960,640,320,160,64
7677,3839,1920,960,640,320,160,64
7678,3839,1920,960,640,320,160,64
7679,3840,1920,960,640,320,160,64
7680,3840,1920,960,640,320,160,64
7681,3841,1921,961,641,321,161,65
7682,3841,1921,961,641,321,161,65
7683,3842,1921,961,641,321,161,65
7684,3842,1921,961,641,321,161,65
7685,3843,1922,961,641,321,161,65
7686,3843,1922,961,641,321,161,65
7687,3844,1922,961,641,321,161,65
7688,3844,1922,961,641,321,161,65
7689,3845,1923,962,641,321,161,65
7690,3845,1923,962,641,321,161,65
7691,3846,1923,962,641,321,161,65
7692,3846,1923,962,641,321,161,65
7693,3847,1924,962,642,321,161,65
7694,3847,1924,962,642,321,161,65
7695,3848,1924,962,642,321,161,65
7696,3848,1924,962,642,321,161,65
7697,3849,1925,963,642,321,161,65
7698,3849,1925,963,642,321,161,65
7699,3850,1925,963,642,321,161,65
7700,3850,1925,963,642,321,161,65
7701,3851,1926,963,642,321,161,65
7702,3851,1926,963,642,321,161,65
7703,3852,1926,963,642,321,161,65
7704,3852,1926,963,642,321,161,65
7705,3853,1927,964,643,322,161,65
7706,3853,1927,964,643,322,161,65
7707,3854,1927,964,643,322,161,65
7708,3854,1927,964,643,322,161,65
7709,3855,1928,964,643,322,161,65
7710,3855,1928,964,643,322,161,65
7711,3856,1928,964,643,322,161,65
7712,3856,1928,964,643,322,161,65
7713,3857,1929,965,643,322,161,65
7714,3857,1929,965,643,322,161,65
7715,3858,1929,965,643,322,161,65
7716,3858,1929,965,643,322,161,65
7717,3859,1930,965,644,322,161,65
7718,3859,1930,965,644,322,161,65
7719,3860,1930,965,644,322,161,65
7720,3860,1930,965,644,322,161,65
7721,3861,1931,966,644,322,161,65
7722,3861,1931,966,644,322,161,65
7723,3862,1931,966,644,322,161,65
7724,3862,1931,966,644,322,161,65
7725,3863,1932,966,644,322,161,65
7726,3863,1932,966,644,322,161,65
7727,3864,1932,966,644,322,161,65
7728,3864,1932,966,644,322,161,65
7729,3865,1933,967,645,323,162,65
7730,3865,1933,967,645,323,162,65
7731,3866,1933,967,645,323,162,65
7732,3866,1933,967,645,323,162,65
7733,3867,1934,967,645,323,162,65
7734,3867,1934,967,645,323,162,65
7735,3868,1934,967,645,323,162,65
7736,3868,1934,967,645,323,162,65
7737,3869,1935,968,645,323,162,65
7738,3869,1935,968,645,323,162,65
7739,3870,1935,968,645,323,162,65
7740,3870,1935,968,645,323,162,65
7741,3871,1936,968,646,323,162,65
7742,3871,1936,968,646,323,162,65
7743,3872,1936,968,646,323,162,65
7744,3872,1936,968,646,323,162,65
7745,3873,1937,969,646,323,162,65
7746,3873,1937,969,646,323,162,65
7747,3874,1937,969,646,323,162,65
7748,3874,1937,969,646,323,162,65
7749,3875,1938,969,646,323,162,65
7750,3875,1938,969,646,323,162,65
7751,3876,1938,969,646,323,162,65
7752,3876,1938,969,646,323,162,65
7753,3877,1939,970,647,324,162,65
7754,3877,1939,970,647,324,162,65
7755,3878,1939,970,647,324,162,65
7756,3878,1939,970,647,324,162,65
7757,3879,1940,970,647,324,162,65
7758,3879,1940,970,647,324,162,65
7759,3880,1940,970,647,324,162,65
7760,3880,1940,970,647,324,162,65
7761,3881,1941,971,647,324,162,65
7762,3881,1941,971,647,324,162,65
7763,3882,1941,971,647,324,162,65
7764,3882,1941,971,647,324,162,65
7765,3883,1942,971,648,324,162,65
7766,3883,1942,971,648,324,162,65
7767,3884,1942,971,648,324,162,65
7768,3884,1942,971,648,324,162,65
7769,3885,1943,972,648,324,162,65
7770,3885,1943,972,648,324,162,65
7771,3886,1943,972,648,324,162,65
7772,3886,1943,972,648,324,162,65
7773,3887,1944,972,648,324,162,65
7774,3887,1944,972,648,324,162,65
7775,3888,1944,972,648,324,162,65
7776,3888,1944,972,648,324,162,65
7777,3889,1945,973,649,325,163,65
7778,3889,1945,973,649,325,163,65
7779,3890,1945,973,649,325,163,65
7780,3890,1945,973,649,325,163,65
7781,3891,1946,973,649,325,163,65
7782,3891,1946,973,649,325,163,65
7783,3892,1946,973,649,325,163,65
7784,3892,1946,973,649,325,163,65
7785,3893,1947,974,649,325,163,65
7786,3893,1947,974,649,325,163,65
7787,3894,1947,974,649,325,163,65
7788,3894,1947,974,649,325,163,65
7789,3895,1948,974,650,325,163,65
7790,3895,1948,974,650,325,163,65
7791,3896,1948,974,650,325,163,65
7792,3896,1948,974,650,325,163,65
7793,3897,1949,975,650,325,163,65
7794,3897,1949,975,650,325,163,65
7795,3898,1949,975,650,325,163,65
7796,3898,1949,975,650,325,163,65
7797,3899,1950,975,650,325,163,65
7798,3899,1950,975,650,325,163,65
7799,3900,1950,975,650,325,163,65
7800,3900,1950,975,650,325,163,65
7801,3901,1951,976,651,326,163,66
7802,3901,1951,976,651,326,163,66
7803,3902,1951,976,651,326,163,66
7804,3902,1951,976,651,326,163,66
7805,3903,1952,976,651,326,163,66
7806,3903,1952,976,651,326,163,66
7807,3904,1952,976,651,326,163,66
7808,3904,1952,976,651,326,163,66
7809,3905,1953,977,651,326,163,66
7810,3905,1953,977,651,326,163,66
7811,3906,1953,977,651,326,163,66
7812,3906,1953,977,651,326,163,66
7813,3907,1954,977,652,326,163,66
7814,3907,1954,977,652,326,163,66
7815,3908,1954,977,652,326,163,66
7816,3908,1954,977,652,326,163,66
7817,3909,1955,978,652,326,163,66
7818,3909,1955,978,652,326,163,66
7819,3910,1955,978,652,326,163,66
7820,3910,1955,978,652,326,163,66
7821,3911,1956,978,652,326,163,66
7822,3911,1956,978,652,326,163,66
7823,3912,1956,978,652,326,163,66
7824,3912,1956,978,652,326,163,66
7825,3913,1957,979,653,327,164,66
7826,3913,1957,979,653,327,164,66
7827,3914,1957,979,653,327,164,66
7828,3914,1957,979,653,327,164,66
7829,3915,1958,979,653,327,164,66
7830,3915,1958,979,653,327,164,66
7831,3916,1958,979,653,327,164,66
7832,3916,1958,979,653,327,164,66
7833,3917,1959,980,653,327,164,66
7834,3917,1959,980,653,327,164,66
7835,3918,1959,980,653,327,164,66
7836,3918,1959,980,653,327,164,66
7837,3919,1960,980,654,327,164,66
7838,3919,1960,980,654,327,164,66
7839,3920,1960,980,654,327,164,66
7840,3920,1960,980,654,327,164,66
7841,3921,1961,981,654,327,164,66
7842,3921,1961,981,654,327,164,66
7843,3922,1961,981,654,327,164,66
7844,3922,1961,981,654,327,164,66
7845,3923,1962,981,654,327,164,66
7846,3923,1962,981,654,327,164,66
7847,3924,1962,981,654,327,164,66
7848,3924,1962,981,654,327,164,66
7849,3925,1963,982,655,328,164,66
7850,3925,1963,982,655,328,164,66
7851,3926,1963,982,655,328,164,66
7852,3926,1963,982,655,328,164,66
7853,3927,1964,982,655,328,164,66
7854,3927,1964,982,655,328,164,66
7855,3928,1964,982,655,328,164,66
7856,3928,1964,982,655,328,164,66
7857,3929,1965,983,655,328,164,66
7858,3929,1965,983,655,328,164,66
7859,3930,1965,983,655,328,164,66
7860,3930,1965,983,655,328,164,66
7861,3931,1966,983,656,328,164,66
7862,3931,1966,983,656,328,164,66
7863,3932,1966,983,656,328,164,66
7864,3932,1966,983,656,328,164,66
7865,3933,1967,984,656,328,164,66
7866,3933,1967,984,656,328,164,66
7867,3934,1967,984,656,328,164,66
7868,3934,1967,984,656,328,164,66
7869,3935,1968,984,656,328,164,66
7870,3935,1968,984,656,328,164,66
7871,3936,1968,984,656,328,164,66
7872,3936,1968,984,656,328,164,66
7873,3937,1969,985,657,329,165,66
7874,3937,1969,985,657,329,165,66
7875,3938,1969,985,657,329,165,66
7876,3938,1969,985,657,329,165,66
7877,3939,1970,985,657,329,165,66
7878,3939,1970,985,657,329,165,66
7879,3940,1970,985,657,329,165,66
7880,3940,1970,985,657,329,165,66
7881,3941,1971,986,657,329,165,66
7882,3941,1971,986,657,329,165,66
7883,3942,1971,986,657,329,165,66
7884,3942,1971,986,657,329,165,66
7885,3943,1972,986,658,329,165,66
7886,3943,1972,986,658,329,165,66
7887,3944,1972,986,658,329,165,66
7888,3944,1972,986,658,329,165,66
7889,3945,1973,987,658,329,165,66
7890,3945,1973,987,658,329,165,66
7891,3946,1973,987,658,329,165,66
7892,3946,1973,987,658,329,165,66
7893,3947,1974,987,658,329,165,66
7894,3947,1974,987,658,329,165,66
7895,3948,1974,987,658,329,165,66
7896,3948,1974,987,658,329,165,66
7897,3949,1975,988,659,330,165,66
7898,3949,1975,988,659,330,165,66
7899,3950,1975,988,659,330,165,66
7900,3950,1975,988,659,330,165,66
7901,3951,1976,988,659,330,165,66
7902,3951,1976,988,659,330,165,66
7903,3952,1976,988,659,330,165,66
7904,3952,1976,988,659,330,165,66
7905,3953,1977,989,659,330,165,66
7906,3953,1977,989,659,330,165,66
7907,3954,1977,989,659,330,165,66
7908,3954,1977,989,659,330,165,66
7909,3955,1978,989,660,330,165,66
7910,3955,1978,989,660,330,165,66
7911,3956,1978,989,660,330,165,66
7912,3956,1978,989,660,330,165,66
7913,3957,1979,990,660,330,165,66
7914,3957,1979,990,660,330,165,66
7915,3958,1979,990,660,330,165,66
7916,3958,1979,990,660,330,165,66
7917,3959,1980,990,660,330,165,66
7918,3959,1980,990,660,330,165,66
7919,3960,1980,990,660,330,165,66
7920,3960,1980,990,660,330,165,66
7921,3961,1981,991,661,331,166,67
7922,3961,1981,991,661,331,166,67
7923,3962,1981,991,661,331,166,67
7924,3962,1981,991,661,331,166,67
7925,3963,1982,991,661,331,166,67
7926,3963,1982,991,661,331,166,67
7927,3964,1982,991,661,331,166,67
7928,3964,1982,991,661,331,166,67
7929,3965,1983,992,661,331,166,67
7930,3965,1983,992,661,331,166,67
7931,3966,1983,992,661,331,166,67
7932,3966,1983,992,661,331,166,67
7933,3967,1984,992,662,331,166,67
7934,3967,1984,992,662,331,166,67
7935,3968,1984,992,662,331,166,67
7936,3968,1984,992,662,331,166,67
7937,3969,1985,993,662,331,166,67
7938,3969,1985,993,662,331,166,67
